trip_id,arrival_time,departure_time,stop_id,stop_sequence
r018_e05_w,17:35:00,17:35:00,s0330,21
r018_e05_b,17:40:00,17:40:00,s0330,1
r018_e05_b,,,s0317,2
r018_e05_b,,,s0316,3
r018_e05_b,,,s0315,4
r018_e05_b,,,s0329,5
r018_e05_b,,,s0194,6
r018_e05_b,,,s0193,7
r018_e05_b,,,s0192,8
r018_e05_b,,,s0202,9
r018_e05_b,,,s0203,10
r018_e05_b,,,s0201,11
r018_e05_b,,,s0076,12
r018_e05_b,,,s0087,13
r018_e05_b,,,s0086,14
r018_e05_b,,,s0231,15
r018_e05_b,,,s0289,16
r018_e05_b,,,s0016,17
r018_e05_b,,,s0172,18
r018_e05_b,,,s0052,19
r018_e05_b,,,s0051,20
r018_e05_b,19:15:00,19:15:00,s0042,21
r018_e06_w,17:00:00,17:00:00,s0042,1
r018_e06_w,,,s0051,2
r018_e06_w,,,s0052,3
r018_e06_w,,,s0172,4
r018_e06_w,,,s0016,5
r018_e06_w,,,s0289,6
r018_e06_w,,,s0231,7
r018_e06_w,,,s0086,8
r018_e06_w,,,s0087,9
r018_e06_w,,,s0076,10
r018_e06_w,,,s0201,11
r018_e06_w,,,s0203,12
r018_e06_w,,,s0202,13
r018_e06_w,,,s0192,14
r018_e06_w,,,s0193,15
r018_e06_w,,,s0194,16
r018_e06_w,,,s0329,17
r018_e06_w,,,s0315,18
r018_e06_w,,,s0316,19
r018_e06_w,,,s0317,20
r018_e06_w,18:10:00,18:10:00,s0330,21
r018_e06_b,07:00:00,07:00:00,s0330,1
r018_e06_b,,,s0317,2
r018_e06_b,,,s0316,3
r018_e06_b,,,s0315,4
r018_e06_b,,,s0329,5
r018_e06_b,,,s0194,6
r018_e06_b,,,s0193,7
r018_e06_b,,,s0192,8
r018_e06_b,,,s0202,9
r018_e06_b,,,s0203,10
r018_e06_b,,,s0201,11
r018_e06_b,,,s0076,12
r018_e06_b,,,s0087,13
r018_e06_b,,,s0086,14
r018_e06_b,,,s0231,15
r018_e06_b,,,s0289,16
r018_e06_b,,,s0016,17
r018_e06_b,,,s0172,18
r018_e06_b,,,s0052,19
r018_e06_b,,,s0051,20
r018_e06_b,08:10:00,08:10:00,s0042,21
r018_e07_w,18:00:00,18:00:00,s0042,1
r018_e07_w,,,s0051,2
r018_e07_w,,,s0052,3
r018_e07_w,,,s0172,4
r018_e07_w,,,s0016,5
r018_e07_w,,,s0289,6
r018_e07_w,,,s0231,7
r018_e07_w,,,s0086,8
r018_e07_w,,,s0087,9
r018_e07_w,,,s0076,10
r018_e07_w,,,s0201,11
r018_e07_w,,,s0203,12
r018_e07_w,,,s0202,13
r018_e07_w,,,s0192,14
r018_e07_w,,,s0193,15
r018_e07_w,,,s0194,16
r018_e07_w,,,s0329,17
r018_e07_w,,,s0315,18
r018_e07_w,,,s0316,19
r018_e07_w,,,s0317,20
r018_e07_w,19:25:00,19:25:00,s0330,21
r018_e07_b,20:50:00,20:50:00,s0330,1
r018_e07_b,,,s0317,2
r018_e07_b,,,s0316,3
r018_e07_b,,,s0315,4
r018_e07_b,,,s0329,5
r018_e07_b,,,s0194,6
r018_e07_b,,,s0193,7
r018_e07_b,,,s0192,8
r018_e07_b,,,s0202,9
r018_e07_b,,,s0203,10
r018_e07_b,,,s0201,11
r018_e07_b,,,s0076,12
r018_e07_b,,,s0087,13
r018_e07_b,,,s0086,14
r018_e07_b,,,s0231,15
r018_e07_b,,,s0289,16
r018_e07_b,,,s0016,17
r018_e07_b,,,s0172,18
r018_e07_b,,,s0052,19
r018_e07_b,,,s0051,20
r018_e07_b,22:15:00,22:15:00,s0042,21
r018_e08_w,19:45:00,19:45:00,s0042,1
r018_e08_w,,,s0051,2
r018_e08_w,,,s0052,3
r018_e08_w,,,s0172,4
r018_e08_w,,,s0016,5
r018_e08_w,,,s0289,6
r018_e08_w,,,s0231,7
r018_e08_w,,,s0086,8
r018_e08_w,,,s0087,9
r018_e08_w,,,s0076,10
r018_e08_w,,,s0201,11
r018_e08_w,,,s0203,12
r018_e08_w,,,s0202,13
r018_e08_w,,,s0192,14
r018_e08_w,,,s0193,15
r018_e08_w,,,s0194,16
r018_e08_w,,,s0329,17
r018_e08_w,,,s0315,18
r018_e08_w,,,s0316,19
r018_e08_w,,,s0317,20
r018_e08_w,21:10:00,21:10:00,s0330,21
r018_e08_b,05:00:00,05:00:00,s0330,1
r018_e08_b,,,s0317,2
r018_e08_b,,,s0316,3
r018_e08_b,,,s0315,4
r018_e08_b,,,s0329,5
r018_e08_b,,,s0194,6
r018_e08_b,,,s0193,7
r018_e08_b,,,s0192,8
r018_e08_b,,,s0202,9
r018_e08_b,,,s0203,10
r018_e08_b,,,s0201,11
r018_e08_b,,,s0076,12
r018_e08_b,,,s0087,13
r018_e08_b,,,s0086,14
r018_e08_b,,,s0231,15
r018_e08_b,,,s0289,16
r018_e08_b,,,s0016,17
r018_e08_b,,,s0172,18
r018_e08_b,,,s0052,19
r018_e08_b,,,s0051,20
r018_e08_b,06:25:00,06:25:00,s0042,21
r018_e09_w,23:30:00,23:30:00,s0042,1
r018_e09_w,,,s0051,2
r018_e09_w,,,s0052,3
r018_e09_w,,,s0172,4
r018_e09_w,,,s0016,5
r018_e09_w,,,s0289,6
r018_e09_w,,,s0231,7
r018_e09_w,,,s0086,8
r018_e09_w,,,s0087,9
r018_e09_w,,,s0076,10
r018_e09_w,,,s0201,11
r018_e09_w,,,s0203,12
r018_e09_w,,,s0202,13
r018_e09_w,,,s0192,14
r018_e09_w,,,s0193,15
r018_e09_w,,,s0194,16
r018_e09_w,,,s0329,17
r018_e09_w,,,s0315,18
r018_e09_w,,,s0316,19
r018_e09_w,,,s0317,20
r018_e09_w,24:55:00,24:55:00,s0330,21
r018_e09_b,06:00:00,06:00:00,s0330,1
r018_e09_b,,,s0317,2
r018_e09_b,,,s0316,3
r018_e09_b,,,s0315,4
r018_e09_b,,,s0329,5
r018_e09_b,,,s0194,6
r018_e09_b,,,s0193,7
r018_e09_b,,,s0192,8
r018_e09_b,,,s0202,9
r018_e09_b,,,s0203,10
r018_e09_b,,,s0201,11
r018_e09_b,,,s0076,12
r018_e09_b,,,s0087,13
r018_e09_b,,,s0086,14
r018_e09_b,,,s0231,15
r018_e09_b,,,s0289,16
r018_e09_b,,,s0016,17
r018_e09_b,,,s0172,18
r018_e09_b,,,s0052,19
r018_e09_b,,,s0051,20
r018_e09_b,07:25:00,07:25:00,s0042,21
r019_e00_w,13:30:00,13:30:00,s0042,1
r019_e00_w,,,s0050,2
r019_e00_w,,,s0045,3
r019_e00_w,,,s0213,4
r019_e00_w,,,s0334,5
r019_e00_w,,,s0345,6
r019_e00_w,,,s0221,7
r019_e00_w,,,s0003,8
r019_e00_w,,,s0126,9
r019_e00_w,,,s0275,10
r019_e00_w,,,s0278,11
r019_e00_w,,,s0277,12
r019_e00_w,,,s0075,13
r019_e00_w,,,s0076,14
r019_e00_w,,,s0201,15
r019_e00_w,,,s0203,16
r019_e00_w,,,s0202,17
r019_e00_w,,,s0192,18
r019_e00_w,,,s0193,19
r019_e00_w,,,s0194,20
r019_e00_w,,,s0329,21
r019_e00_w,,,s0315,22
r019_e00_w,15:15:00,15:15:00,s0316,23
r019_e00_b,16:00:00,16:00:00,s0316,1
r019_e00_b,,,s0315,2
r019_e00_b,,,s0329,3
r019_e00_b,,,s0194,4
r019_e00_b,,,s0193,5
r019_e00_b,,,s0192,6
r019_e00_b,,,s0202,7
r019_e00_b,,,s0203,8
r019_e00_b,,,s0201,9
r019_e00_b,,,s0076,10
r019_e00_b,,,s0075,11
r019_e00_b,,,s0277,12
r019_e00_b,,,s0278,13
r019_e00_b,,,s0275,14
r019_e00_b,,,s0126,15
r019_e00_b,,,s0003,16
r019_e00_b,,,s0221,17
r019_e00_b,,,s0345,18
r019_e00_b,,,s0334,19
r019_e00_b,,,s0213,20
r019_e00_b,,,s0045,21
r019_e00_b,,,s0050,22
r019_e00_b,17:45:00,17:45:00,s0042,23
r019_e01_w,17:45:00,17:45:00,s0042,1
r019_e01_w,,,s0050,2
r019_e01_w,,,s0045,3
r019_e01_w,,,s0213,4
r019_e01_w,,,s0334,5
r019_e01_w,,,s0345,6
r019_e01_w,,,s0221,7
r019_e01_w,,,s0003,8
r019_e01_w,,,s0126,9
r019_e01_w,,,s0275,10
r019_e01_w,,,s0278,11
r019_e01_w,,,s0277,12
r019_e01_w,,,s0075,13
r019_e01_w,,,s0076,14
r019_e01_w,,,s0201,15
r019_e01_w,,,s0203,16
r019_e01_w,,,s0202,17
r019_e01_w,,,s0192,18
r019_e01_w,,,s0193,19
r019_e01_w,,,s0194,20
r019_e01_w,,,s0329,21
r019_e01_w,,,s0315,22
r019_e01_w,19:30:00,19:30:00,s0316,23
r019_e01_b,06:45:00,06:45:00,s0316,1
r019_e01_b,,,s0315,2
r019_e01_b,,,s0329,3
r019_e01_b,,,s0194,4
r019_e01_b,,,s0193,5
r019_e01_b,,,s0192,6
r019_e01_b,,,s0202,7
r019_e01_b,,,s0203,8
r019_e01_b,,,s0201,9
r019_e01_b,,,s0076,10
r019_e01_b,,,s0075,11
r019_e01_b,,,s0277,12
r019_e01_b,,,s0278,13
r019_e01_b,,,s0275,14
r019_e01_b,,,s0126,15
r019_e01_b,,,s0003,16
r019_e01_b,,,s0221,17
r019_e01_b,,,s0345,18
r019_e01_b,,,s0334,19
r019_e01_b,,,s0213,20
r019_e01_b,,,s0045,21
r019_e01_b,,,s0050,22
r019_e01_b,08:30:00,08:30:00,s0042,23
r021_e00_w,07:30:00,07:30:00,s0010,1
r021_e00_w,,,s0288,2
r021_e00_w,,,s0290,3
r021_e00_w,,,s0027,4
r021_e00_w,,,s0024,5
r021_e00_w,,,s0025,6
r021_e00_w,,,s0026,7
r021_e00_w,,,s0095,8
r021_e00_w,,,s0096,9
r021_e00_w,,,s0097,10
r021_e00_w,,,s0312,11
r021_e00_w,,,s0313,12
r021_e00_w,,,s0070,13
r021_e00_w,08:30:00,08:30:00,s0071,14
r021_e00_b,09:30:00,09:30:00,s0071,1
r021_e00_b,,,s0070,2
r021_e00_b,,,s0313,3
r021_e00_b,,,s0312,4
r021_e00_b,,,s0097,5
r021_e00_b,,,s0096,6
r021_e00_b,,,s0095,7
r021_e00_b,,,s0026,8
r021_e00_b,,,s0025,9
r021_e00_b,,,s0024,10
r021_e00_b,,,s0027,11
r021_e00_b,,,s0290,12
r021_e00_b,,,s0288,13
r021_e00_b,10:30:00,10:30:00,s0010,14
r021_e01_w,11:00:00,11:00:00,s0010,1
r021_e01_w,,,s0288,2
r021_e01_w,,,s0290,3
r021_e01_w,,,s0027,4
r021_e01_w,,,s0024,5
r021_e01_w,,,s0025,6
r021_e01_w,,,s0026,7
r021_e01_w,,,s0095,8
r021_e01_w,,,s0096,9
r021_e01_w,,,s0097,10
r021_e01_w,,,s0312,11
r021_e01_w,,,s0313,12
r021_e01_w,,,s0070,13
r021_e01_w,12:00:00,12:00:00,s0071,14
r021_e01_b,13:00:00,13:00:00,s0071,1
r021_e01_b,,,s0070,2
r021_e01_b,,,s0313,3
r021_e01_b,,,s0312,4
r021_e01_b,,,s0097,5
r021_e01_b,,,s0096,6
r021_e01_b,,,s0095,7
r021_e01_b,,,s0026,8
r021_e01_b,,,s0025,9
r021_e01_b,,,s0024,10
r021_e01_b,,,s0027,11
r021_e01_b,,,s0290,12
r021_e01_b,,,s0288,13
r021_e01_b,14:00:00,14:00:00,s0010,14
r021_e02_w,14:00:00,14:00:00,s0010,1
r021_e02_w,,,s0288,2
r021_e02_w,,,s0290,3
r021_e02_w,,,s0027,4
r021_e02_w,,,s0024,5
r021_e02_w,,,s0025,6
r021_e02_w,,,s0026,7
r021_e02_w,,,s0095,8
r021_e02_w,,,s0096,9
r021_e02_w,,,s0097,10
r021_e02_w,,,s0312,11
r021_e02_w,,,s0313,12
r021_e02_w,,,s0070,13
r021_e02_w,15:00:00,15:00:00,s0071,14
r021_e02_b,15:30:00,15:30:00,s0071,1
r021_e02_b,,,s0070,2
r021_e02_b,,,s0313,3
r021_e02_b,,,s0312,4
r021_e02_b,,,s0097,5
r021_e02_b,,,s0096,6
r021_e02_b,,,s0095,7
r021_e02_b,,,s0026,8
r021_e02_b,,,s0025,9
r021_e02_b,,,s0024,10
r021_e02_b,,,s0027,11
r021_e02_b,,,s0290,12
r021_e02_b,,,s0288,13
r021_e02_b,16:30:00,16:30:00,s0010,14
r021_e03_w,15:00:00,15:00:00,s0010,1
r021_e03_w,,,s0288,2
r021_e03_w,,,s0290,3
r021_e03_w,,,s0027,4
r021_e03_w,,,s0024,5
r021_e03_w,,,s0025,6
r021_e03_w,,,s0026,7
r021_e03_w,,,s0095,8
r021_e03_w,,,s0096,9
r021_e03_w,,,s0097,10
r021_e03_w,,,s0312,11
r021_e03_w,,,s0313,12
r021_e03_w,,,s0070,13
r021_e03_w,16:00:00,16:00:00,s0071,14
r021_e03_b,17:30:00,17:30:00,s0071,1
r021_e03_b,,,s0070,2
r021_e03_b,,,s0313,3
r021_e03_b,,,s0312,4
r021_e03_b,,,s0097,5
r021_e03_b,,,s0096,6
r021_e03_b,,,s0095,7
r021_e03_b,,,s0026,8
r021_e03_b,,,s0025,9
r021_e03_b,,,s0024,10
r021_e03_b,,,s0027,11
r021_e03_b,,,s0290,12
r021_e03_b,,,s0288,13
r021_e03_b,18:30:00,18:30:00,s0010,14
r021_e04_w,17:00:00,17:00:00,s0010,1
r021_e04_w,,,s0288,2
r021_e04_w,,,s0290,3
r021_e04_w,,,s0027,4
r021_e04_w,,,s0024,5
r021_e04_w,,,s0025,6
r021_e04_w,,,s0026,7
r021_e04_w,,,s0095,8
r021_e04_w,,,s0096,9
r021_e04_w,,,s0097,10
r021_e04_w,,,s0312,11
r021_e04_w,,,s0313,12
r021_e04_w,,,s0070,13
r021_e04_w,18:00:00,18:00:00,s0071,14
r021_e04_b,06:00:00,06:00:00,s0071,1
r021_e04_b,,,s0070,2
r021_e04_b,,,s0313,3
r021_e04_b,,,s0312,4
r021_e04_b,,,s0097,5
r021_e04_b,,,s0096,6
r021_e04_b,,,s0095,7
r021_e04_b,,,s0026,8
r021_e04_b,,,s0025,9
r021_e04_b,,,s0024,10
r021_e04_b,,,s0027,11
r021_e04_b,,,s0290,12
r021_e04_b,,,s0288,13
r021_e04_b,07:00:00,07:00:00,s0010,14
r021_e05_w,19:30:00,19:30:00,s0010,1
r021_e05_w,,,s0288,2
r021_e05_w,,,s0290,3
r021_e05_w,,,s0027,4
r021_e05_w,,,s0024,5
r021_e05_w,,,s0025,6
r021_e05_w,,,s0026,7
r021_e05_w,,,s0095,8
r021_e05_w,,,s0096,9
r021_e05_w,,,s0097,10
r021_e05_w,,,s0312,11
r021_e05_w,,,s0313,12
r021_e05_w,,,s0070,13
r021_e05_w,20:30:00,20:30:00,s0071,14
r021_e05_b,21:00:00,21:00:00,s0071,1
r021_e05_b,,,s0070,2
r021_e05_b,,,s0313,3
r021_e05_b,,,s0312,4
r021_e05_b,,,s0097,5
r021_e05_b,,,s0096,6
r021_e05_b,,,s0095,7
r021_e05_b,,,s0026,8
r021_e05_b,,,s0025,9
r021_e05_b,,,s0024,10
r021_e05_b,,,s0027,11
r021_e05_b,,,s0290,12
r021_e05_b,,,s0288,13
r021_e05_b,22:00:00,22:00:00,s0010,14
r021_e06_w,23:30:00,23:30:00,s0010,1
r021_e06_w,,,s0288,2
r021_e06_w,,,s0290,3
r021_e06_w,,,s0027,4
r021_e06_w,,,s0024,5
r021_e06_w,,,s0025,6
r021_e06_w,,,s0026,7
r021_e06_w,,,s0095,8
r021_e06_w,,,s0096,9
r021_e06_w,,,s0097,10
r021_e06_w,,,s0312,11
r021_e06_w,,,s0313,12
r021_e06_w,,,s0070,13
r021_e06_w,24:30:00,24:30:00,s0071,14
r021_e06_b,05:00:00,05:00:00,s0071,1
r021_e06_b,,,s0070,2
r021_e06_b,,,s0313,3
r021_e06_b,,,s0312,4
r021_e06_b,,,s0097,5
r021_e06_b,,,s0096,6
r021_e06_b,,,s0095,7
r021_e06_b,,,s0026,8
r021_e06_b,,,s0025,9
r021_e06_b,,,s0024,10
r021_e06_b,,,s0027,11
r021_e06_b,,,s0290,12
r021_e06_b,,,s0288,13
r021_e06_b,06:00:00,06:00:00,s0010,14
r022_e00_w,05:45:00,05:45:00,s0043,1
r022_e00_w,,,s0290,2
r022_e00_w,06:25:00,06:25:00,s0305,3
r022_e00_b,06:45:00,06:45:00,s0305,1
r022_e00_b,,,s0290,2
r022_e00_b,07:25:00,07:25:00,s0043,3
r022_e01_w,06:15:00,06:15:00,s0043,1
r022_e01_w,,,s0290,2
r022_e01_w,06:55:00,06:55:00,s0305,3
r022_e01_b,07:15:00,07:15:00,s0305,1
r022_e01_b,,,s0290,2
r022_e01_b,07:55:00,07:55:00,s0043,3
r022_e02_w,06:45:00,06:45:00,s0043,1
r022_e02_w,,,s0290,2
r022_e02_w,07:35:00,07:35:00,s0305,3
r022_e02_b,07:45:00,07:45:00,s0305,1
r022_e02_b,,,s0290,2
r022_e02_b,08:35:00,08:35:00,s0043,3
r022_e03_w,07:45:00,07:45:00,s0043,1
r022_e03_w,,,s0290,2
r022_e03_w,08:25:00,08:25:00,s0305,3
r022_e03_b,08:45:00,08:45:00,s0305,1
r022_e03_b,,,s0290,2
r022_e03_b,09:25:00,09:25:00,s0043,3
r022_e04_w,09:40:00,09:40:00,s0043,1
r022_e04_w,,,s0290,2
r022_e04_w,10:15:00,10:15:00,s0305,3
r022_e04_b,10:55:00,10:55:00,s0305,1
r022_e04_b,,,s0290,2
r022_e04_b,11:30:00,11:30:00,s0043,3
r022_e05_w,10:15:00,10:15:00,s0043,1
r022_e05_w,,,s0290,2
r022_e05_w,10:55:00,10:55:00,s0305,3
r022_e05_b,12:10:00,12:10:00,s0305,1
r022_e05_b,,,s0290,2
r022_e05_b,13:00:00,13:00:00,s0043,3
r022_e06_w,11:30:00,11:30:00,s0043,1
r022_e06_w,,,s0290,2
r022_e06_w,12:10:00,12:10:00,s0305,3
r022_e06_b,13:40:00,13:40:00,s0305,1
r022_e06_b,,,s0290,2
r022_e06_b,14:00:00,14:00:00,s0043,3
r022_e07_w,13:00:00,13:00:00,s0043,1
r022_e07_w,,,s0290,2
r022_e07_w,13:40:00,13:40:00,s0305,3
r022_e07_b,14:40:00,14:40:00,s0305,1
r022_e07_b,,,s0290,2
r022_e07_b,15:30:00,15:30:00,s0043,3
r022_e08_w,14:00:00,14:00:00,s0043,1
r022_e08_w,,,s0290,2
r022_e08_w,14:50:00,14:50:00,s0305,3
r022_e08_b,16:20:00,16:20:00,s0305,1
r022_e08_b,,,s0290,2
r022_e08_b,16:30:00,16:30:00,s0043,3
r022_e09_w,15:30:00,15:30:00,s0043,1
r022_e09_w,,,s0290,2
r022_e09_w,16:10:00,16:10:00,s0305,3
r022_e09_b,17:10:00,17:10:00,s0305,1
r022_e09_b,,,s0290,2
r022_e09_b,17:30:00,17:30:00,s0043,3
r022_e10_w,16:30:00,16:30:00,s0043,1
r022_e10_w,,,s0290,2
r022_e10_w,17:20:00,17:20:00,s0305,3
r022_e10_b,18:20:00,18:20:00,s0305,1
r022_e10_b,,,s0290,2
r022_e10_b,18:30:00,18:30:00,s0043,3
r022_e11_w,17:30:00,17:30:00,s0043,1
r022_e11_w,,,s0290,2
r022_e11_w,18:10:00,18:10:00,s0305,3
r022_e11_b,19:10:00,19:10:00,s0305,1
r022_e11_b,,,s0290,2
r022_e11_b,19:30:00,19:30:00,s0043,3
r022_e12_w,18:30:00,18:30:00,s0043,1
r022_e12_w,,,s0290,2
r022_e12_w,19:20:00,19:20:00,s0305,3
r022_e12_b,20:20:00,20:20:00,s0305,1
r022_e12_b,,,s0290,2
r022_e12_b,20:30:00,20:30:00,s0043,3
r022_e13_w,19:30:00,19:30:00,s0043,1
r022_e13_w,,,s0290,2
r022_e13_w,20:10:00,20:10:00,s0305,3
r022_e13_b,21:10:00,21:10:00,s0305,1
r022_e13_b,,,s0290,2
r022_e13_b,29:45:00,29:45:00,s0043,3
r022_e14_w,20:30:00,20:30:00,s0043,1
r022_e14_w,,,s0290,2
r022_e14_w,21:20:00,21:20:00,s0305,3
r023_e00_w,07:30:00,07:30:00,s0010,1
r023_e00_w,,,s0288,2
r023_e00_w,,,s0290,3
r023_e00_w,,,s0098,4
r023_e00_w,,,s0401,5
r023_e00_w,,,s0336,6
r023_e00_w,,,s0337,7
r023_e00_w,,,s0023,8
r023_e00_w,08:00:00,08:00:00,s0022,9
r023_e00_b,08:45:00,08:45:00,s0022,1
r023_e00_b,,,s0023,2
r023_e00_b,,,s0337,3
r023_e00_b,,,s0336,4
r023_e00_b,,,s0401,5
r023_e00_b,,,s0098,6
r023_e00_b,,,s0290,7
r023_e00_b,,,s0288,8
r023_e00_b,09:15:00,09:15:00,s0010,9
r023_e01_w,13:15:00,13:15:00,s0010,1
r023_e01_w,,,s0288,2
r023_e01_w,,,s0290,3
r023_e01_w,,,s0098,4
r023_e01_w,,,s0401,5
r023_e01_w,,,s0336,6
r023_e01_w,,,s0337,7
r023_e01_w,,,s0023,8
r023_e01_w,13:45:00,13:45:00,s0022,9
r023_e01_b,14:45:00,14:45:00,s0022,1
r023_e01_b,,,s0023,2
r023_e01_b,,,s0337,3
r023_e01_b,,,s0336,4
r023_e01_b,,,s0401,5
r023_e01_b,,,s0098,6
r023_e01_b,,,s0290,7
r023_e01_b,,,s0288,8
r023_e01_b,15:15:00,15:15:00,s0010,9
r023_e02_w,16:15:00,16:15:00,s0010,1
r023_e02_w,,,s0288,2
r023_e02_w,,,s0290,3
r023_e02_w,,,s0098,4
r023_e02_w,,,s0401,5
r023_e02_w,,,s0336,6
r023_e02_w,,,s0337,7
r023_e02_w,,,s0023,8
r023_e02_w,16:45:00,16:45:00,s0022,9
r023_e02_b,17:30:00,17:30:00,s0022,1
r023_e02_b,,,s0023,2
r023_e02_b,,,s0337,3
r023_e02_b,,,s0336,4
r023_e02_b,,,s0401,5
r023_e02_b,,,s0098,6
r023_e02_b,,,s0290,7
r023_e02_b,,,s0288,8
r023_e02_b,18:00:00,18:00:00,s0010,9
r023_e03_w,19:30:00,19:30:00,s0010,1
r023_e03_w,,,s0288,2
r023_e03_w,,,s0290,3
r023_e03_w,,,s0098,4
r023_e03_w,,,s0401,5
r023_e03_w,,,s0336,6
r023_e03_w,,,s0337,7
r023_e03_w,,,s0023,8
r023_e03_w,20:00:00,20:00:00,s0022,9
r023_e03_b,05:30:00,05:30:00,s0022,1
r023_e03_b,,,s0023,2
r023_e03_b,,,s0337,3
r023_e03_b,,,s0336,4
r023_e03_b,,,s0401,5
r023_e03_b,,,s0098,6
r023_e03_b,,,s0290,7
r023_e03_b,,,s0288,8
r023_e03_b,06:00:00,06:00:00,s0010,9
r023_e04_w,07:30:00,07:30:00,s0010,1
r023_e04_w,,,s0288,2
r023_e04_w,,,s0290,3
r023_e04_w,,,s0098,4
r023_e04_w,,,s0401,5
r023_e04_w,,,s0336,6
r023_e04_w,,,s0337,7
r023_e04_w,,,s0023,8
r023_e04_w,08:00:00,08:00:00,s0022,9
r023_e04_b,17:30:00,17:30:00,s0022,1
r023_e04_b,,,s0023,2
r023_e04_b,,,s0337,3
r023_e04_b,,,s0336,4
r023_e04_b,,,s0401,5
r023_e04_b,,,s0098,6
r023_e04_b,,,s0290,7
r023_e04_b,,,s0288,8
r023_e04_b,18:00:00,18:00:00,s0010,9
r024_e00_w,14:15:00,14:15:00,s0010,1
r024_e00_w,,,s0288,2
r024_e00_w,,,s0290,3
r024_e00_w,,,s0098,4
r024_e00_w,,,s0401,5
r024_e00_w,,,s0340,6
r024_e00_w,,,s0211,7
r024_e00_w,,,s0148,8
r024_e00_w,14:45:00,14:45:00,s0403,9
r024_e00_b,15:00:00,15:00:00,s0403,1
r024_e00_b,,,s0148,2
r024_e00_b,,,s0211,3
r024_e00_b,,,s0340,4
r024_e00_b,,,s0401,5
r024_e00_b,,,s0098,6
r024_e00_b,,,s0290,7
r024_e00_b,,,s0288,8
r024_e00_b,15:30:00,15:30:00,s0010,9
r024_e01_w,16:00:00,16:00:00,s0010,1
r024_e01_w,,,s0288,2
r024_e01_w,,,s0290,3
r024_e01_w,,,s0098,4
r024_e01_w,,,s0401,5
r024_e01_w,,,s0340,6
r024_e01_w,,,s0211,7
r024_e01_w,,,s0148,8
r024_e01_w,16:30:00,16:30:00,s0403,9
r024_e01_b,07:00:00,07:00:00,s0403,1
r024_e01_b,,,s0148,2
r024_e01_b,,,s0211,3
r024_e01_b,,,s0340,4
r024_e01_b,,,s0401,5
r024_e01_b,,,s0098,6
r024_e01_b,,,s0290,7
r024_e01_b,,,s0288,8
r024_e01_b,07:30:00,07:30:00,s0010,9
r025_e00_w,07:15:00,07:15:00,s0010,1
r025_e00_w,,,s0288,2
r025_e00_w,,,s0290,3
r025_e00_w,,,s0098,4
r025_e00_w,,,s0401,5
r025_e00_w,,,s0340,6
r025_e00_w,,,s0211,7
r025_e00_w,,,s0148,8
r025_e00_w,,,s0149,9
r025_e00_w,,,s0146,10
r025_e00_w,,,s0370,11
r025_e00_w,,,s0371,12
r025_e00_w,07:55:00,07:55:00,s0294,13
r025_e00_b,08:00:00,08:00:00,s0294,1
r025_e00_b,,,s0371,2
r025_e00_b,,,s0370,3
r025_e00_b,,,s0146,4
r025_e00_b,,,s0149,5
r025_e00_b,,,s0148,6
r025_e00_b,,,s0211,7
r025_e00_b,,,s0340,8
r025_e00_b,,,s0401,9
r025_e00_b,,,s0098,10
r025_e00_b,,,s0290,11
r025_e00_b,,,s0288,12
r025_e00_b,08:40:00,08:40:00,s0010,13
r025_e01_w,10:00:00,10:00:00,s0010,1
r025_e01_w,,,s0288,2
r025_e01_w,,,s0290,3
r025_e01_w,,,s0098,4
r025_e01_w,,,s0401,5
r025_e01_w,,,s0340,6
r025_e01_w,,,s0211,7
r025_e01_w,,,s0148,8
r025_e01_w,,,s0149,9
r025_e01_w,,,s0146,10
r025_e01_w,,,s0370,11
r025_e01_w,,,s0371,12
r025_e01_w,10:30:00,10:30:00,s0294,13
r025_e01_b,11:30:00,11:30:00,s0294,1
r025_e01_b,,,s0371,2
r025_e01_b,,,s0370,3
r025_e01_b,,,s0146,4
r025_e01_b,,,s0149,5
r025_e01_b,,,s0148,6
r025_e01_b,,,s0211,7
r025_e01_b,,,s0340,8
r025_e01_b,,,s0401,9
r025_e01_b,,,s0098,10
r025_e01_b,,,s0290,11
r025_e01_b,,,s0288,12
r025_e01_b,12:00:00,12:00:00,s0010,13
r025_e02_w,12:00:00,12:00:00,s0010,1
r025_e02_w,,,s0288,2
r025_e02_w,,,s0290,3
r025_e02_w,,,s0098,4
r025_e02_w,,,s0401,5
r025_e02_w,,,s0340,6
r025_e02_w,,,s0211,7
r025_e02_w,,,s0148,8
r025_e02_w,,,s0149,9
r025_e02_w,,,s0146,10
r025_e02_w,,,s0370,11
r025_e02_w,,,s0371,12
r025_e02_w,12:40:00,12:40:00,s0294,13
r025_e02_b,13:20:00,13:20:00,s0294,1
r025_e02_b,,,s0371,2
r025_e02_b,,,s0370,3
r025_e02_b,,,s0146,4
r025_e02_b,,,s0149,5
r025_e02_b,,,s0148,6
r025_e02_b,,,s0211,7
r025_e02_b,,,s0340,8
r025_e02_b,,,s0401,9
r025_e02_b,,,s0098,10
r025_e02_b,,,s0290,11
r025_e02_b,,,s0288,12
r025_e02_b,14:00:00,14:00:00,s0010,13
r025_e03_w,12:45:00,12:45:00,s0010,1
r025_e03_w,,,s0288,2
r025_e03_w,,,s0290,3
r025_e03_w,,,s0098,4
r025_e03_w,,,s0401,5
r025_e03_w,,,s0340,6
r025_e03_w,,,s0211,7
r025_e03_w,,,s0148,8
